,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
4689,M,Prince George,Clerk,Produce,Prince George,Stores,43.24997539,2-5,99.50222918,Stores
4690,F,Courtenay,Baker,Bakery,Nanaimo,Stores,26.01021692,2-5,0.0,Stores
4691,M,Black Point,Clerk,Produce,Vernon,Stores,53.72481111,6-10,60.64134785,Stores
4692,F,New Westminster,Baker,Bakery,New Westminster,Stores,36.98088214,2-5,31.79168124,Stores
4693,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,50.9279962,2-5,103.0153836,Stores
4694,M,Spences Bridge,Baker,Bakery,Kamloops,Stores,49.12602195,2-5,82.30856663,Stores
4695,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,54.60894968,2-5,137.2628056,Stores
4696,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.29197215,2-5,80.33600949,Stores
4697,M,Sparwood,Clerk,Produce,Cranbrook,Stores,43.69595307,2-5,45.63764416,Stores
4698,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,53.97829518,2-5,110.7549466,Stores
4699,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.20333042,2-5,157.7522785,Stores
4700,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,43.09799435,2-5,65.60023591,Stores
4701,M,New Westminster,Clerk,Produce,New Westminster,Stores,33.34132403,2-5,44.07909889,Stores
4702,M,South Slocan,Baker,Bakery,Trail,Stores,40.66861885,2-5,25.22711029,Stores
4703,M,West Vancouver,Baker,Bakery,West Vancouver,Stores,57.53870596,2-5,102.5505901,Stores
4704,M,Prince George,Clerk,Produce,Prince George,Stores,35.46154408,6-10,33.21499357,Stores
4705,M,Prince George,Baker,Bakery,Prince George,Stores,50.45660489,2-5,80.82347474,Stores
4706,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,20.54819407,6-10,0.0,Stores
4707,M,New Westminster,Clerk,Produce,New Westminster,Stores,54.08971122,2-5,102.4592303,Stores
4708,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,37.20341909,2-5,7.789602678,Stores
4709,F,Greenwood,Manager,Processed Foods,Grand Forks,Stores,33.68599123,2-5,80.0511403,Stores
4710,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,58.85324753,2-5,101.9278352,Stores
4711,M,Surrey,Baker,Bakery,Surrey,Stores,37.7143342,2-5,13.79257844,Stores
4712,M,Surrey,Baker,Bakery,Surrey,Stores,32.61293608,6-10,9.793469767,Stores
4713,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34.49346203,6-10,15.71911376,Stores
4714,M,Surrey,Baker,Bakery,Surrey,Stores,37.5109475,0-1,23.59610532,Stores
4716,M,Kamloops,Baker,Bakery,Kamloops,Stores,47.82041801,2-5,80.40201369,Stores
4717,M,Port Alberni,Baker,Bakery,Nanaimo,Stores,49.92768537,2-5,119.1122794,Stores
4718,F,New Westminister,Clerk,Produce,New Westminister,Stores,44.27978727,2-5,56.50237888,Stores
4719,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,47.675805,2-5,107.0259874,Stores
4720,M,Langley,Clerk,Produce,Langley,Stores,35.29934852,2-5,28.86479262,Stores
4721,M,Kelowna,Baker,Bakery,Kelowna,Stores,58.80785432,0-1,100.2389398,Stores
4722,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,48.65656832,6-10,93.13452713,Stores
4723,F,Surrey,Baker,Bakery,Surrey,Stores,44.20038061,2-5,115.912638,Stores
4724,M,Surrey,Baker,Bakery,Surrey,Stores,52.30591263,2-5,104.2781623,Stores
4725,M,Port Hardy,Clerk,Produce,Nanaimo,Stores,48.22662874,2-5,112.6662214,Stores
4726,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,38.22444304,2-5,47.44824376,Stores
4727,F,Coquitlam,Baker,Bakery,Nanaimo,Stores,43.17938822,2-5,96.29571589,Stores
4728,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,59.66295028,6-10,60.12528901,Stores
4729,F,Nanaimo,Baker,Bakery,Nanaimo,Stores,54.67760657,0-1,165.0072605,Stores
4730,F,Fort Nelson,Baker,Bakery,Fort Nelson,Stores,28.96773966,2-5,0.0,Stores
4731,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,60.18546555,6-10,230.5785178,Stores
4732,F,Burnaby,Clerk,Produce,Burnaby,Stores,31.3763965,6-10,33.9816858,Stores
4733,F,Merritt,Baker,Bakery,Kamloops,Stores,44.47658046,2-5,115.9566056,Stores
4734,M,Victoria,Clerk,Produce,Victoria,Stores,43.45867225,2-5,37.71768453,Stores
4735,F,Langley,Baker,Bakery,Langley,Stores,45.90960656,2-5,62.81854141,Stores
4736,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,36.67942277,2-5,0.0,Stores
4737,M,Surrey,Clerk,Produce,Surrey,Stores,64.93673145,6-10,157.9561434,Stores
4738,M,Fulford Harbour,Cashier,Customer Service,Victoria,Stores,49.19363089,0-1,47.02773164,Stores
4739,M,Fernie,Clerk,Produce,Cranbrook,Stores,52.65183684,2-5,86.00819494,Stores
4740,F,Cranbrook,Clerk,Produce,Cranbrook,Stores,24.77787978,2-5,0.0,Stores
4741,F,Westbank,Baker,Bakery,Kelowna,Stores,44.45859562,2-5,93.81982008,Stores
4742,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,50.096027,2-5,112.2200126,Stores
4743,M,New Westminster,Baker,Bakery,New Westminster,Stores,45.05408899,2-5,51.14840444,Stores
4744,F,Ashcroft,Baker,Bakery,Kamloops,Stores,42.12994378,6-10,76.36928976,Stores
4745,F,Riske Creek,Baker,Bakery,Williams Lake,Stores,31.77291994,2-5,13.83682575,Stores
4746,F,Cassiar,Clerk,Produce,Terrace,Stores,25.92226722,2-5,0.0,Stores
4747,M,New Westminister,Clerk,Produce,New Westminister,Stores,48.38878058,2-5,87.21884523,Stores
4748,F,Gibsons,Baker,Bakery,West Vancouver,Stores,36.19969285,6-10,9.373433341,Stores
4749,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,38.33291196,6-10,92.61696563,Stores
4750,M,Decker Lake,Baker,Bakery,Prince George,Stores,47.13101102,2-5,64.34202173,Stores
4751,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,44.44864822,2-5,96.09156163,Stores
4752,M,Nelson,Meat Cutter,Meats,Nelson,Stores,61.95261998,2-5,102.5012609,Stores
4753,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.85500793,6-10,67.03639648,Stores
4754,M,Langley,Clerk,Produce,Langley,Stores,38.2491628,2-5,21.00050901,Stores
4755,F,Fort St John,Baker,Bakery,Fort St John,Stores,46.22593771,2-5,62.76704673,Stores
4756,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,39.80257518,2-5,6.418017426,Stores
4757,F,Nanaimo,Baker,Bakery,Nanaimo,Stores,39.55290514,2-5,55.79420665,Stores
4758,F,Victoria,Cashier,Customer Service,Victoria,Stores,43.90844187,2-5,33.19491399,Stores
4759,F,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,36.27186006,2-5,44.09531119,Stores
4760,F,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,49.63688203,2-5,74.71725251,Stores
4762,M,Victoria,Clerk,Produce,Victoria,Stores,38.84999619,2-5,20.60985397,Stores
4763,M,Huntingdon,Meat Cutter,Meats,Abbotsford,Stores,57.02159606,2-5,106.6170569,Stores
4764,M,Gibsons,Clerk,Produce,West Vancouver,Stores,26.66548897,2-5,12.3225663,Stores
4765,M,Vernon,Baker,Bakery,Vernon,Stores,46.27048285,6-10,88.73522585,Stores
4766,F,Fort Nelson,Meat Cutter,Meats,Fort Nelson,Stores,44.77015213,2-5,73.43470378,Stores
4767,F,Mission,Cashier,Customer Service,Burnaby,Stores,43.89448478,2-5,104.4353032,Stores
4768,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,51.5225863,2-5,92.19416466,Stores
4769,M,Victoria,Clerk,Produce,Victoria,Stores,39.20041438,6-10,0.0,Stores
4770,F,Victoria,Clerk,Produce,Victoria,Stores,31.46119008,6-10,11.55248343,Stores
4771,F,Victoria,Clerk,Produce,Victoria,Stores,32.18945706,2-5,23.65458724,Stores
4773,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,44.91664118,2-5,78.15049744,Stores
4774,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,29.4276825,6-10,19.47445873,Stores
4775,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,23.48072949,2-5,0.0,Stores
4776,M,Courtenay,Baker,Bakery,Nanaimo,Stores,41.93029467,2-5,43.41110194,Stores
4777,F,Prince George,Clerk,Produce,Prince George,Stores,43.93985434,2-5,78.28404164,Stores
4778,M,Quesnel,Clerk,Produce,Quesnel,Stores,49.66274831,2-5,69.16003157,Stores
4779,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.61840878,6-10,22.38228059,Stores
4780,M,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,41.58948963,2-5,46.00375169,Stores
4781,M,Abbotsford,Shelf Stocker,Processed Foods,Abbotsford,Stores,28.43711043,6-10,5.934200209,Stores
4782,M,Lillooet,Baker,Bakery,Kamloops,Stores,52.27543054,2-5,110.2688127,Stores
4783,M,Prince George,Baker,Bakery,Prince George,Stores,51.97257096,2-5,91.15484645,Stores
4784,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41.71278993,6-10,73.05014312,Stores
4785,M,New Westminster,Baker,Bakery,New Westminster,Stores,37.33041018,2-5,35.38427121,Stores
4786,M,Victoria,Cashier,Customer Service,Victoria,Stores,43.06564842,2-5,40.8548387,Stores
4787,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.64812276,6-10,45.01730115,Stores
4788,M,Whistler,Clerk,Produce,Squamish,Stores,46.06213623,2-5,27.98952637,Stores
4789,M,Victoria,Cashier,Customer Service,Victoria,Stores,34.0225058,2-5,0.0,Stores
4790,M,Oyama,Baker,Bakery,Kelowna,Stores,52.66315585,2-5,156.4012251,Stores
4791,F,Toad River,Meat Cutter,Meats,Fort Nelson,Stores,27.83979372,2-5,0.0,Stores
4792,M,New Westminster,Baker,Bakery,New Westminster,Stores,51.12205518,2-5,83.69049027,Stores
4793,M,Surrey,Clerk,Produce,Surrey,Stores,40.35246531,2-5,85.98863585,Stores
4794,M,Surrey,Clerk,Produce,Surrey,Stores,53.97751701,6-10,57.16347083,Stores
4795,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.42711954,2-5,125.0627928,Stores
4796,M,Fort Nelson,Clerk,Produce,Fort Nelson,Stores,32.26580107,2-5,1.198713404,Stores
4797,F,Victoria,Cashier,Customer Service,Victoria,Stores,48.51682971,2-5,91.05263791,Stores
4798,M,New Westminster,Baker,Bakery,New Westminster,Stores,42.50071629,2-5,55.86296203,Stores
4799,F,Haney,Meat Cutter,Meats,Haney,Stores,40.28067837,6-10,58.7940543,Stores
4800,F,New Westminster,Baker,Bakery,New Westminster,Stores,46.89594237,2-5,101.9064762,Stores
4801,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,27.87875646,2-5,10.60259595,Stores
4802,M,Port Coquitlam,Dairy Person,Dairy,Port Coquitlam,Stores,30.68002931,2-5,0.0,Stores
4803,M,Tofino,Baker,Bakery,Nanaimo,Stores,42.14961357,2-5,77.81410084,Stores
4804,M,Fort Nelson,Baker,Bakery,Fort Nelson,Stores,46.14763821,2-5,72.4077212,Stores
4805,M,Port Coquitlam,Clerk,Produce,Port Coquitlam,Stores,32.32629968,6-10,0.0,Stores
4806,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,55.85083829,2-5,119.3353986,Stores
4807,M,New Westminster,Clerk,Produce,New Westminster,Stores,37.39455643,2-5,33.17021206,Stores
4808,M,Victoria,Clerk,Produce,Victoria,Stores,56.91029632,6-10,87.33494548,Stores
4809,M,Salmon Arm,Baker,Bakery,Kamloops,Stores,42.83996736,2-5,24.25535821,Stores
4810,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43.84864082,2-5,102.840029,Stores
4811,F,Spences Bridge,Baker,Bakery,Kamloops,Stores,32.02497435,2-5,16.42327277,Stores
4812,F,Fort St John,Clerk,Produce,Fort St John,Stores,50.38738255,2-5,101.0437893,Stores
4813,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.1752591,2-5,38.57988873,Stores
4814,F,Kamloops,Baker,Bakery,Kamloops,Stores,50.27839656,2-5,141.4472757,Stores
4815,F,Salmon Arm,Baker,Bakery,Kamloops,Stores,41.93631255,2-5,147.4519311,Stores
4816,F,Rock Creek,Baker,Bakery,Kelowna,Stores,46.57491882,2-5,124.7988679,Stores
4817,F,Surrey,Baker,Bakery,Surrey,Stores,37.81261553,2-5,46.53490957,Stores
4818,M,New Westminister,Meat Cutter,Meats,New Westminister,Stores,43.97828872,2-5,70.70982674,Stores
4819,M,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,59.61211516,2-5,178.5872847,Stores
4820,M,Campbell River,Baker,Bakery,Nanaimo,Stores,39.66863428,6-10,41.95303278,Stores
4821,F,Sardis,Baker,Bakery,Chilliwack,Stores,44.31715461,2-5,117.2829228,Stores
4822,M,Victoria,Clerk,Produce,Victoria,Stores,36.5453228,2-5,30.79822084,Stores
4823,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38.03843699,6-10,62.69976508,Stores
4824,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,34.70925709,2-5,10.30736567,Stores
4825,M,Kelowna,Baker,Bakery,Kelowna,Stores,58.13887986,2-5,126.4135346,Stores
4826,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,48.28753373,2-5,59.59311977,Stores
4827,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,49.06911359,2-5,88.23556841,Stores
4828,F,Richmond,Clerk,Produce,Richmond,Stores,38.83964457,2-5,75.94901581,Stores
4829,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,51.04742639,6-10,123.7195827,Stores
4830,M,Gibsons,Baker,Bakery,West Vancouver,Stores,37.13569341,2-5,0.0,Stores
4831,F,Rock Creek,Baker,Bakery,Kelowna,Stores,41.5298677,2-5,80.07137939,Stores
4832,F,Victoria,Clerk,Produce,Victoria,Stores,40.10663796,2-5,26.76003908,Stores
4833,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.82260656,6-10,44.1029481,Stores
4834,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,45.45775033,2-5,90.02859497,Stores
4835,M,Terrace,Clerk,Produce,Terrace,Stores,37.22854822,2-5,43.56106145,Stores
4836,M,Yahk,Clerk,Produce,Cranbrook,Stores,37.80718274,2-5,16.9018476,Stores
4837,F,Trail,Baker,Bakery,Trail,Stores,39.20497507,2-5,16.44916454,Stores
4838,M,Vernon,Baker,Bakery,Vernon,Stores,37.44449625,2-5,30.77879393,Stores
4839,M,Chilliwack,Baker,Bakery,Chilliwack,Stores,35.06257638,2-5,32.06182299,Stores
4840,F,Penticton,Clerk,Produce,Kelowna,Stores,54.91726902,6-10,131.0922937,Stores
4841,F,Nelson,Meat Cutter,Meats,Nelson,Stores,51.13770002,6-10,140.2200716,Stores
4842,F,Nanaimo,Baker,Bakery,Nanaimo,Stores,39.88632794,2-5,34.02750969,Stores
4843,F,Squamish,Clerk,Produce,Squamish,Stores,20.99393879,2-5,0.0,Stores
4844,F,New Westminster,Baker,Bakery,New Westminster,Stores,37.71203473,2-5,37.40686283,Stores
4845,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,51.69893967,6-10,63.84667703,Stores
4846,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.54105377,6-10,0.0,Stores
4847,F,Victoria,Clerk,Produce,Victoria,Stores,43.7507963,2-5,111.6836583,Stores
4848,M,New Westminster,Baker,Bakery,New Westminster,Stores,50.30279225,2-5,111.5395044,Stores
4849,M,New Westminster,Baker,Bakery,New Westminster,Stores,26.37879019,2-5,0.0,Stores
4850,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,54.18409127,2-5,128.7732041,Stores
4851,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.14837069,2-5,89.33872631,Stores
4852,M,Surrey,Baker,Bakery,Surrey,Stores,53.56094844,6-10,85.75141562,Stores
4853,M,Victoria,Clerk,Produce,Victoria,Stores,44.300739,2-5,100.7827927,Stores
4854,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.44768082,2-5,46.457754,Stores
4855,M,Port Coquitlam,Clerk,Produce,Port Coquitlam,Stores,59.18848886,6-10,118.1831333,Stores
4856,M,Victoria,Clerk,Produce,Victoria,Stores,45.90000346,2-5,70.04097266,Stores
4857,M,Langley,Clerk,Produce,Langley,Stores,29.79039236,6-10,0.0,Stores
4858,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.52412598,2-5,41.43203969,Stores
4859,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,60.01008478,2-5,133.0117047,Stores
4860,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,23.73846063,6-10,0.0,Stores
4861,M,Canal Flats,Clerk,Produce,Cranbrook,Stores,38.90273225,2-5,45.38018824,Stores
4862,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,23.78293106,6-10,0.0,Stores
4863,F,Sardis,Baker,Bakery,Chilliwack,Stores,41.06940619,6-10,57.13807242,Stores
4864,F,Houston,Clerk,Produce,Terrace,Stores,46.71017517,6-10,107.4344778,Stores
4865,M,Fort Langley,Baker,Bakery,Langley,Stores,39.70230087,2-5,84.77649214,Stores
4866,F,Richmond,Clerk,Produce,Richmond,Stores,49.32326738,2-5,128.6394402,Stores
4867,F,South Slocan,Baker,Bakery,Trail,Stores,49.8424639,2-5,114.6680879,Stores
4868,F,Westbank,Baker,Bakery,Kelowna,Stores,39.64922694,2-5,61.40814984,Stores
4869,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,62.36342422,2-5,206.0661567,Stores
4870,F,Lake Cowichan,Cashier,Customer Service,Victoria,Stores,35.1373185,2-5,65.81180427,Stores
4871,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52.03355211,6-10,151.2923848,Stores
4872,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,47.88796131,2-5,96.70804177,Stores
4873,F,Spillimacheen,Baker,Bakery,Kelowna,Stores,53.44485918,2-5,151.0228857,Stores
4874,F,Westbank,Baker,Bakery,Kelowna,Stores,56.76210686,2-5,108.6300004,Stores
4875,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,62.3013183,2-5,110.0110408,Stores
4876,F,Ganges,Clerk,Produce,Victoria,Stores,40.67148156,6-10,101.8928584,Stores
4877,M,Ucluelet,Baker,Bakery,Nanaimo,Stores,43.06290694,2-5,106.4198394,Stores
4878,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,32.3104845,2-5,42.09639422,Stores
4879,M,Burns Lake,Baker,Bakery,Prince George,Stores,30.68224411,6-10,9.388813054,Stores
4880,M,Slocan,Clerk,Produce,Trail,Stores,30.53219112,2-5,0.0,Stores
4881,M,Burnaby,Cashier,Customer Service,Burnaby,Stores,44.73745551,2-5,91.22065163,Stores
4882,F,Campbell River,Baker,Bakery,Nanaimo,Stores,62.07218165,6-10,201.0887193,Stores
4883,F,Port Alice,Baker,Bakery,Nanaimo,Stores,46.97953695,6-10,97.76325441,Stores
4884,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,46.20309422,2-5,77.41487896,Stores
4885,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,41.70610169,0-1,40.72712054,Stores
4886,F,Prince George,Baker,Bakery,Prince George,Stores,43.29268551,2-5,39.00281026,Stores
4887,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.31764631,2-5,34.02149985,Stores
4888,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,35.63259721,2-5,24.52332078,Stores
4889,F,Ladysmith,Cashier,Customer Service,Victoria,Stores,24.57864689,2-5,0.0,Stores
4890,M,Surrey,Baker,Bakery,Surrey,Stores,39.4807287,2-5,55.37575662,Stores
4891,F,New Westminster,Baker,Bakery,New Westminster,Stores,29.7471774,6-10,0.0,Stores
4892,F,Balfour,Meat Cutter,Meats,Nelson,Stores,57.4867117,2-5,175.7247398,Stores
4893,M,New Westminster,Clerk,Produce,New Westminster,Stores,33.25997156,2-5,23.5131978,Stores
4894,F,Crawford Bay,Clerk,Produce,Cranbrook,Stores,38.65637223,2-5,0.0,Stores
4895,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,28.36014658,6-10,0.0,Stores
4896,F,Hope,Baker,Bakery,Chilliwack,Stores,42.95533453,2-5,112.839551,Stores
4897,M,Penticton,Baker,Bakery,Kelowna,Stores,44.87067353,2-5,84.37458221,Stores
4898,M,Vanderhoof,Clerk,Produce,Prince George,Stores,32.94774836,6-10,8.781247696,Stores
4899,F,New Westminster,Baker,Bakery,New Westminster,Stores,19.02345575,2-5,0.0,Stores
4900,M,Vancouver,Meat Cutter,Meats,Vancouver,Stores,46.00187566,6-10,65.96710278,Stores
4901,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,44.77567849,2-5,36.97914877,Stores
4902,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,36.61309319,2-5,37.64677243,Stores
4903,M,Squamish,Clerk,Produce,Squamish,Stores,40.96021015,2-5,33.53765926,Stores
4904,F,Burnaby,Clerk,Produce,Burnaby,Stores,18.3042168,2-5,0.0,Stores
4905,F,New Westminster,Baker,Bakery,New Westminster,Stores,28.18383585,2-5,57.42636037,Stores
4906,M,Kelowna,Baker,Bakery,Kelowna,Stores,45.2727332,0-1,76.50372632,Stores
4907,M,New Westminster,Clerk,Produce,New Westminster,Stores,37.59926717,6-10,57.94862295,Stores
4908,M,Victoria,Meat Cutter,Meats,Victoria,Stores,38.24456525,2-5,0.133098946,Stores
4909,M,Agassiz,Baker,Bakery,Chilliwack,Stores,47.75236126,2-5,60.81271854,Stores
4910,M,New Westminster,Clerk,Produce,New Westminster,Stores,42.20325751,2-5,0.0,Stores
4911,M,Kamloops,Baker,Bakery,Kamloops,Stores,50.84096478,6-10,84.11629121,Stores
4912,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,34.15827147,2-5,0.0,Stores
4913,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.56774292,6-10,110.3179996,Stores
4914,F,North Vancouver,Clerk,Produce,North Vancouver,Stores,46.15399085,2-5,128.8976749,Stores
4915,M,Squamish,Clerk,Produce,Squamish,Stores,38.00514758,6-10,0.0,Stores
4916,M,North Vancouver,Baker,Bakery,North Vancouver,Stores,43.32983299,2-5,42.83346359,Stores
4917,M,Victoria,Clerk,Produce,Victoria,Stores,37.10529354,2-5,15.57661317,Stores
4918,M,Prince George,Baker,Bakery,Prince George,Stores,50.09591919,2-5,67.21044802,Stores
4919,M,Port Alice,Clerk,Produce,Nanaimo,Stores,38.10263712,2-5,0.0,Stores
4920,F,Vancouver,Meat Cutter,Meats,Vancouver,Stores,43.8420843,2-5,79.41041124,Stores
4921,M,Prince George,Baker,Bakery,Prince George,Stores,53.63380371,2-5,98.26522658,Stores
4922,F,Kitimat,Dairy Person,Dairy,Terrace,Stores,44.96079705,2-5,75.57042909,Stores
4923,M,Fort Langley,Clerk,Produce,Langley,Stores,29.58608912,2-5,4.217828004,Stores
4924,F,Victoria,Meat Cutter,Meats,Victoria,Stores,52.37311713,2-5,115.8629991,Stores
4925,M,Cobble Hill,Clerk,Produce,Victoria,Stores,18.20472039,2-5,0.0,Stores
4926,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.69464809,2-5,76.61803456,Stores
4927,F,Campbell River,Baker,Bakery,Nanaimo,Stores,34.87332755,2-5,0.0,Stores
4928,M,New Westminster,Clerk,Produce,New Westminster,Stores,33.54826992,6-10,0.281374328,Stores
4929,M,Langley,Baker,Bakery,Langley,Stores,23.00959282,2-5,0.0,Stores
4930,F,Decker Lake,Baker,Bakery,Prince George,Stores,58.10918409,2-5,183.7175331,Stores
4931,F,Port Alice,Baker,Bakery,Nanaimo,Stores,22.49076636,2-5,0.0,Stores
4932,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,40.26109048,6-10,59.81861333,Stores
4933,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57.13554005,6-10,116.9331255,Stores
4934,F,Burnaby,Cashier,Customer Service,Burnaby,Stores,30.42275577,2-5,66.69674378,Stores
4935,M,Nanaimo,Baker,Bakery,Nanaimo,Stores,26.90936807,2-5,0.0,Stores
4936,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,58.32386169,2-5,138.5092833,Stores
4937,F,Whistler,Clerk,Produce,Squamish,Stores,61.02345795,6-10,198.7064687,Stores
